,name,main_category,sub_category,image,link,ratings,no_of_ratings
16549,"TEGO Men's No-Show Cotton Blend Socks (Pack of 2) (TS0251_Blue, Green, Grey)",stores,Men's Fashion,https://m.media-amazon.com/images/I/611AIlFP0tL._AC_UL320_.jpg,https://www.amazon.com/TEGO-Socks-NoShow-Performance-Large/dp/B0817NY7H2/ref=sr_1_16558?qid=1679151515&s=apparel&sr=1-16558,4.3,16
1118,BQLZR Black 9.6x9.3x4.8cm Plastic Left & Right Swivel Luggage Suitcase Caster Wheels with 4 Holes,bags & luggage,Suitcases & Trolley Bags,https://m.media-amazon.com/images/I/61T0eh9ocpL._AC_UL320_.jpg,https://www.amazon.com/BQLZR-9-6x9-3x4-8cm-Plastic-Luggage-Suitcase/dp/B01IT105GU/ref=sr_1_9279?qid=1679218966&s=luggage&sr=1-9279,4.2,407
18646,INDIAN BOSS Men's Beige Genuine Finished Leather Lace-Ups Stylish Formal Shoes 7,men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/71m5nGwAY9L._AC_UL320_.jpg,https://www.amazon.com/INDIAN-BOSS-Genuine-Finished-Lace-Ups/dp/B091TVMWXC/ref=sr_1_18655?qid=1679148595&s=shoes&sr=1-18655,,
3199,Sonata Epic Gents Analog Watch - EP10002NL02,accessories,Watches,https://m.media-amazon.com/images/I/71SiCpYqmjL._AC_UL320_.jpg,https://www.amazon.com/Sonata-Epic-Gents-Analog-Watch/dp/B0BRHL43W4/ref=sr_1_3208?qid=1679155732&s=watches&sr=1-3208,Get,FREE Delivery by Amazon
587,Xing Men's Leather Formal Shoe,men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/81FiSUlsouS._AC_UL320_.jpg,https://www.amazon.com/Xing-Mens-Brown-Leather-Formal/dp/B097KPLMGC/ref=sr_1_592?qid=1679147902&s=shoes&sr=1-592,3.8,122
340,Sonata Analog White Dial Women's Watch-87030PL09W,accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51a9BnUaxPL._AC_UL320_.jpg,https://www.amazon.com/Sonata-Analog-White-Womens-Watch-87030PL09W/dp/B09CDJGTBY/ref=sr_1_345?qid=1679155595&s=watches&sr=1-345,3.7,48
8328,FEVER Men's Straight Jeans,men's clothing,Jeans,https://m.media-amazon.com/images/I/81EO4iuLXaL._AC_UL320_.jpg,https://www.amazon.com/Fever-Cotton-Denim-Light-Straight/dp/B07CTMQZTD/ref=sr_1_8337?qid=1679142024&s=apparel&sr=1-8337,3.5,15
349,tu casa Ntu-272 Off White Cotton Shade Floor lamp with Wood Base Holder type--b-22 (Bulb not Included),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/81-ptvp--AL._AC_UL320_.jpg,https://www.amazon.com/casa-Ntu-272-Cotton-type-b-22-Included/dp/B08D41PCDT/ref=sr_1_1694?qid=1679213979&s=kitchen&sr=1-1694,4.4,8
18893,Indya Women's Regular Fit Blouse,women's clothing,Clothing,https://m.media-amazon.com/images/I/51FqsRQh19L._AC_UL320_.jpg,https://www.amazon.com/Indya-Womens-Lavender-Sequin-Strappy/dp/B09RB35NRQ/ref=sr_1_18950?qid=1679153425&s=apparel&sr=1-18950,4.1,6
10981,Aaina Creations Grey handicrafts and jewellery Potli Wristlets Ethnic Potli For Women's | Designer Rajasthani Style Royal ...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91Jpg9b1UYL._AC_UL320_.jpg,https://www.amazon.com/Creations-handicrafts-jewellery-Wristlets-Rajasthani/dp/B09GJYPK1Z/ref=sr_1_10990?qid=1679158959&s=shoes&sr=1-10990,,
6695,RUBBY INDUSTRIES Lens Hood for Canon EF-S 18-135 mm f/3.5-5.6 is USM Lens+ 80D 70D 700D,"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51qorzPrR2L._AC_UL320_.jpg,https://www.amazon.com/RUBBY-INDUSTRIES-Canon-18-135-3-5-5-6/dp/B07HG3BKHR/ref=sr_1_6702?qid=1679132931&s=electronics&sr=1-6702,3.3,17
17948,Pro Grey Casual Sneakers for Men,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61P1pqzyr2L._AC_UL320_.jpg,https://www.amazon.com/Pro-Grey-Casual-Sneakers-Men/dp/B0BC19S1XB/ref=sr_1_18101?qid=1679149282&s=shoes&sr=1-18101,,
525,PETER ENGLAND JEANS Men Shirt,men's clothing,Jeans,https://m.media-amazon.com/images/I/61ujHDNd2KL._AC_UL320_.jpg,https://www.amazon.com/PETER-ENGLAND-JEANS-Shirt-PCSFSSLFN83768_Medium/dp/B0BBVDSYRP/ref=sr_1_534?qid=1679141668&s=apparel&sr=1-534,3.8,5
16320,REALSIDE Women's Net Above Knee Babydoll Nightwear Lace Bra Panty Lingerie Set Nighty for Special Nights-,women's clothing,Lingerie & Nightwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Z8H+V8QFL._AC_UL320_.jpg,https://www.amazon.com/REALSIDE-Babydoll-Nightwear-Lingerie-Special/dp/B0BN44NG2N/ref=sr_1_16325?qid=1679155471&s=apparel&sr=1-16325,,
17944,SHOVIAR 1Pair PU Tendon Boot Fetlock Boots Breathable Anti-Slip Training Red L,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/71OcpMj-bNL._AC_UL320_.jpg,https://www.amazon.com/SHOVIAR-Fetlock-Breathable-Anti-Slip-Training/dp/B0BC1QMKGB/ref=sr_1_18097?qid=1679149282&s=shoes&sr=1-18097,,
18694,Matelco Women's Wool Round Neck Cardigan (GL8001MR_Maroon_Large),women's clothing,Western Wear,https://m.media-amazon.com/images/I/31ICm+mLXyL._AC_UL320_.jpg,https://www.amazon.com/Matelco-Womens-Wool-Shrug-Gl8001Mr_Maroon_Free/dp/B01MSL8PL8/ref=sr_1_18703?qid=1679154117&s=apparel&sr=1-18703,3.7,34
15668,PC Jeweller The Ailsa 18KT White Gold and Diamond Pendant for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61MLkj26K5L._AC_UL320_.jpg,https://www.amazon.com/PC-Jeweller-White-Diamond-Pendant/dp/B07GZHKMNZ/ref=sr_1_15725?qid=1679159805&s=jewelry&sr=1-15725,,
2910,Shoefly Men Multicolour Latest Collection Sports Running Shoes - Pack of 2 (Combo-(2)-1244-1242),men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/61rwY6GLqyL._AC_UL320_.jpg,https://www.amazon.com/Shoefly-Multicolour-Latest-Collection-Running/dp/B084KWKX2X/ref=sr_1_2919?qid=1679148725&s=shoes&sr=1-2919,2.7,25
368,KILLER Traviti Casual Travel Sling Bag Shoulder Messenger Bag for Men,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/615IfUCkfGL._AC_UL320_.jpg,https://www.amazon.com/KILLER-Polyester-Black-Messenger-Unisex/dp/B06XDH1HQX/ref=sr_1_377?qid=1679158600&s=shoes&sr=1-377,4.3,370
5330,"PremiumAV HDMI Male to Male Cable (1.5M, Black)","tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/I/41EcP6P6iEL._AC_UL320_.jpg,https://www.amazon.com/Terabyte-HD15V14P-Male-Male-Cable-Blueray/dp/B00NHFQUIG/ref=sr_1_5334?qid=1679128423&s=electronics&sr=1-5334,4,"4,015"
2921,"Store2508 (Pack of 2) Flat Lay Flatlay Tabletop Photography Backdrop Background for Food, Jewelry, Cosmetics, Small Produc...","tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71wWxoMfA+L._AC_UL320_.jpg,https://www.amazon.com/Store2508-Photography-Background-Cosmetics-Multicolour/dp/B09G2WQ3G5/ref=sr_1_2928?qid=1679132721&s=electronics&sr=1-2928,3.7,10
605,Good knight 100% Natural Mosquito Repellent Fabric Roll-On | Paediatrician Certified | 8-Hour Protect | Bubblegum - 8 ml,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61OVuMQ+eUL._AC_UL320_.jpg,https://www.amazon.com/Good-knight-Personal-Mosquito-Repellent/dp/B01J7HVBKY/ref=sr_1_4374?qid=1679214529&s=kitchen&sr=1-4374,4.1,"7,741"
2733,Dixcy Scott Men's Cotton Brief (Pack of 3),men's clothing,Innerwear,https://m.media-amazon.com/images/I/41+N7T7lm8S._AC_UL320_.jpg,https://www.amazon.com/Dixcy-Scott-Plain-Brief-K1/dp/B07D9ZG6PD/ref=sr_1_2742?qid=1679142569&s=apparel&sr=1-2742,3.8,338
11142,AJANTA Men Brown Formal Shoe,men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/61JAq7YbC0L._AC_UL320_.jpg,https://www.amazon.com/AJANTA-Men-Brown-Formal-Shoe/dp/B0BJ2ZC1L1/ref=sr_1_11147?qid=1679148310&s=shoes&sr=1-11147,,
4398,"TYROCX Mini K1 Stylish, In-Ear Single Ear Wireless Bluetooth Headset Universal Earphone with Mic to Support Hands-free Cal...","tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/61xIvEImUWL._AC_UL320_.jpg,https://www.amazon.com/TYROCX-Bluetooth-Universal-Handsfree-Smartphones/dp/B09TXJCH1Y/ref=sr_1_4402?qid=1679128958&s=electronics&sr=1-4402,2.8,2
15265,Zeel Clothing Women's Black Floral Organza Saree with Black Blouse (7027-Black-Saree-Floral-Organza-Latest; Black),women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71kM-kxmjtL._AC_UL320_.jpg,https://www.amazon.com/Zeel-Clothing-Womens-Organza-7027-Black-Saree-Floral-Organza-New_Black_Free/dp/B0B7KFLBPL/ref=sr_1_15270?qid=1679153295&s=apparel&sr=1-15270,4,8
1073,UJEAVETTE Handlebar Bag Multi-use 3.8L Folding Bike Front Frame Shoulder Handbag Blue,bags & luggage,Backpacks,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ArkKXPgQL._AC_UL320_.jpg,https://www.amazon.com/UJEAVETTE-Handlebar-Multi-use-Folding-Shoulder/dp/B0BJTKMKFQ/ref=sr_1_11538?qid=1679218635&s=luggage&sr=1-11538,,
7630,Shopnet Wireless Bluetooth Speaker TG113 For Lenovo A1000 Ultra Boost Bass with DJ Sound Portable Home Speaker with Audio ...,"tv, audio & cameras",Speakers,https://m.media-amazon.com/images/I/51uEPldT42L._AC_UL320_.jpg,https://www.amazon.com/Shopnet-Bluetooth-Lenovo-A1000-Waterproof/dp/B0BY8T4Z82/ref=sr_1_7637?qid=1679129767&s=electronics&sr=1-7637,,
2360,"SHOPEE Camera Handle Grip Support Mount Universal Handlegrip Camera Stabilizer with 1/4"" Male Screw for Digital Video Came...","tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Ei4f2hOaL._AC_UL320_.jpg,https://www.amazon.com/SHOPEE-Universal-Handlegrip-Stabilizer-Smartphone/dp/B09XLN9WQK/ref=sr_1_2364?qid=1679132688&s=electronics&sr=1-2364,3.9,11
11600,Unistar Sonet-022 Mens Running Shoes,men's shoes,Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81t-Zx1Fd4S._AC_UL320_.jpg,https://www.amazon.com/Unistar-Sonet-022-Running-Shoes-Grey-S-Green/dp/B0963YW8DC/ref=sr_1_11609?qid=1679147603&s=shoes&sr=1-11609,3.5,2
8419,M Cart Case Liquid Silicone Case Cover Gel Rubber Full Body Protection Shockproof Case Cover Compatible For iPhone 12 Case...,"tv, audio & cameras",Cameras,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61aLC2DEO0S._AC_UL320_.jpg,https://www.amazon.com/Cart-Silicone-Protection-Shockproof-Compatible/dp/B08R925H7G/ref=sr_1_8426?qid=1679130404&s=electronics&sr=1-8426,3.7,358
10563,"J,Dial Gutheli Dori Analog Brown Dial Girl's & Women's Watch",accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71MeFpwmnGL._AC_UL320_.jpg,https://www.amazon.com/Gutheli-Analog-Brown-Girls-Womens/dp/B0BF2Y73DG/ref=sr_1_10591?qid=1679156006&s=watches&sr=1-10591,4,1
959,"Folding Shopping Cart with Wheels, Portable Shopping Bag Trolley Bag, Fabric Collapsible Reusable Heavy Duty Grocery Cart ...",bags & luggage,Suitcases & Trolley Bags,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71w6y5f1xGL._AC_UL320_.jpg,https://www.amazon.com/Shopping-Portable-Collapsible-Removable-Supermarket/dp/B0BPSXB1ZX/ref=sr_1_7584?qid=1679218952&s=luggage&sr=1-7584,,
1391,Dorakitten Retro Sunglasses Stylish Metal Frame Eyewear Fashion Sunglasses Large Rectangle Eyewear Sunglasses for Men & Women,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51tBimDJcKL._AC_UL320_.jpg,https://www.amazon.com/Dorakitten-Sunglasses-Stylish-Eyewear-Rectangle/dp/B093SYHCFX/ref=sr_1_12912?qid=1679211481&s=apparel&sr=1-12912,,
8612,K London 14 Inches Slim Tan Vegan Leather Men Women Unisex Laptop MacBook Shoulder Messenger Office Bag (1808-tan),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81iJCr1l7EL._AC_UL320_.jpg,https://www.amazon.com/London-Handmade-Shoulder-Messenger-1808-tan/dp/B07WLY5TXH/ref=sr_1_8615?qid=1679134180&s=electronics&sr=1-8615,4.2,658
13038,Rigel Styles Gold Wrist Watch {Formal},accessories,Watches,https://m.media-amazon.com/images/I/513S6kZxuTL._AC_UL320_.jpg,https://www.amazon.com/Rigel-Styles-Wrist-Watch-Formal/dp/B0BT7Z6FML/ref=sr_1_13062?qid=1679156092&s=watches&sr=1-13062,,
1470,Raggle Foldable Hanging Purse Handbag Organizer for Storage Ladies Women Large Clear Hand Bag Storage Organizer,accessories,Bags & Luggage,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71o7po1fZhL._AC_UL320_.jpg,https://www.amazon.com/Foldable-Hanging-Handbag-Organizer-Storage/dp/B0BC8H8ZMP/ref=sr_1_1479?qid=1679143937&s=luggage&sr=1-1479,3.4,30
4763,justone choice™ Air Conditioning Dust Cover Folding Designer Ac Cover for Indoor Split Ac 1.5 ton (97 x 31 x 21 .5cm ),appliances,All Appliances,https://m.media-amazon.com/images/I/71MFJSHMRQL._AC_UL320_.jpg,https://www.amazon.com/justone-choiceTM-Conditioning-Folding-Designer/dp/B0B5XYLX83/ref=sr_1_4764?qid=1679135862&s=appliances&sr=1-4764,4.1,32
6233,Priyaasi Designer White & Silver Rhodium-Plated Round Shape Drop Earrings For Women and Girls,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/I/71aSORwjlNL._AC_UL320_.jpg,https://www.amazon.com/Priyaasi-Designer-Silver-Rhodium-Plated-Earrings/dp/B08KKT3LHX/ref=sr_1_6242?qid=1679160152&s=jewelry&sr=1-6242,4.8,18
3409,Ajanta Quartz Analog Watch for Women -AWC415MRL,accessories,Watches,https://m.media-amazon.com/images/I/61LIhGuqayL._AC_UL320_.jpg,https://www.amazon.com/Ajantas-Analogue-Bracelet-Watches-Women-AQ415MRL-2/dp/B08X2KPKV7/ref=sr_1_3414?qid=1679155740&s=watches&sr=1-3414,3.9,37
2414,"ALFASIYA® Green Screen Backdrop for Photography, Soft Pure Chromakey GreenScreen Background Sheet for Zoom, Polyester Clot...","tv, audio & cameras",Cameras,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41trIAEq6aS._AC_UL320_.jpg,https://www.amazon.com/ALFASIYA%C2%AE-Photography-Chromakey-GreenScreen-Background/dp/B09VPKCJL3/ref=sr_1_2421?qid=1679130060&s=electronics&sr=1-2421,3.5,56
72,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),"tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/I/51jjMHzbFqL._AC_UL320_.jpg,https://www.amazon.com/D-Link-DWA-131-Wireless-Adapter-Black/dp/B002PD61Y4/ref=sr_1_76?qid=1679128127&s=electronics&sr=1-76,4,"8,302"
2112,WELBORN NP-BD1 Battery for Sony Cameras(1200mAh),"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/I/51rjGDwI-5L._AC_UL320_.jpg,https://www.amazon.com/WELBORN-NP-BD1-Battery-Cameras-1200mAh/dp/B091GSFTCN/ref=sr_1_2116?qid=1679132675&s=electronics&sr=1-2116,3.8,12
7351,JANAK Leather Fabric Tennis Skirt,women's clothing,Western Wear,https://m.media-amazon.com/images/I/41anhY8Bq6L._AC_UL320_.jpg,https://www.amazon.com/JANAK-Leather-Fabric-Tennis-Skirt/dp/B09X468678/ref=sr_1_7356?qid=1679153710&s=apparel&sr=1-7356,2.6,8
13100,"Bersache Combo Pack of 3,Sports Running Shoe for Men",stores,Men's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61SIhQpsnNL._AC_UL320_.jpg,https://www.amazon.com/Bersache-Combo-Sports-Running-Numeric_10/dp/B08XNCNQP3/ref=sr_1_13109?qid=1679151308&s=apparel&sr=1-13109,3.2,625
12206,TOPPROSPER Pants Chain Jean Wallet Chain Fashion Hip Hop Punk Trousers Chain for Women and men,stores,Men's Fashion,https://m.media-amazon.com/images/I/514KiAvkKAL._AC_UL320_.jpg,https://www.amazon.com/TOPPROSPER-Wallet-Fashion-Trousers-Silver/dp/B0B6V8NZD7/ref=sr_1_12211?qid=1679151261&s=apparel&sr=1-12211,3.3,5
2878,ATORSE New 8MP IMX219 Camera Module for Raspberry Pi V2 Camera Video Recording,"tv, audio & cameras",Security Cameras,https://m.media-amazon.com/images/I/41lorVjdx6L._AC_UL320_.jpg,https://www.amazon.com/ATORSE-IMX219-Camera-Raspberry-Recording/dp/B0BPBRHDB2/ref=sr_1_2885?qid=1679132137&s=electronics&sr=1-2885,,
12994,Vimla Women's Crepe Silk Saree With blouse piece (6038_IC9_Grey),women's clothing,Clothing,https://m.media-amazon.com/images/I/91ZpTwOdV0L._AC_UL320_.jpg,https://www.amazon.com/Vimla-Womens-Mysore-Unstitched-Blouse/dp/B0795LVDF7/ref=sr_1_13003?qid=1679153211&s=apparel&sr=1-13003,3.7,124
5498,Elegant Attire Club Metal Badminton Sports Keychain for Men & Woman,accessories,Bags & Luggage,https://m.media-amazon.com/images/I/510nsoe5PaL._AC_UL320_.jpg,https://www.amazon.com/Elegant-attire-Badminton-Sports-Keychain/dp/B09J2SWX3W/ref=sr_1_5507?qid=1679144069&s=luggage&sr=1-5507,4,8
11492,"V3E Women's Shimmer Lycra Leggings(Golden, Free Size)",women's clothing,Western Wear,https://m.media-amazon.com/images/I/61z04IDrVQL._AC_UL320_.jpg,https://www.amazon.com/V3E-Womens-Shimmer-Leggings-Golden/dp/B08CMN9KJ8/ref=sr_1_11501?qid=1679153857&s=apparel&sr=1-11501,3.1,9
7954,"Dhruvga Mini Wireless USB WiFi Receiver Adapter, 2.4Ghz, 950Mbps Wireless WiFi Adapter Compatible with PC, Desktop and Lap...","tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51gCtQndUES._AC_UL320_.jpg,https://www.amazon.com/Dhruvga-Wireless-Receiver-Compatible-DHV-ADP-0028/dp/B09GJT1X7C/ref=sr_1_7958?qid=1679128572&s=electronics&sr=1-7958,Get,Only 2 left in stock.
418,Elchim MINI BLACK - PROFESSIONAL TRAVEL HAIR DRYER WITH MINI DIFFUSER,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41y-CCDV2aL._AC_UL320_.jpg,https://www.amazon.com/Elchim-MINI-BLACK-PROFESSIONAL-DIFFUSER/dp/B082NLMDYS/ref=sr_1_3491?qid=1679215888&s=hpc&sr=1-3491,4.5,3
1448,SUGAR POP Ultra HD Blush-01 Rose (Deep Rose) | Ultra Matte and Super Blendable | Natural Glow | Highly Pigmented | Dramati...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61tekOgjO6L._AC_UL320_.jpg,https://www.amazon.com/SUGAR-POP-Blendable-Pigmented-Long-Lasting/dp/B0BNVPTWCY/ref=sr_1_16377?qid=1679215076&s=beauty&sr=1-16377,3.4,9
4219,YTM 4 Pcs (2 Pair) Silicone Earbuds for Boat Rockerz | Earhook Hanger for in-Ear Earphone Headset 9MM-13MM Black,"tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/31InUCXqSrL._AC_UL320_.jpg,https://www.amazon.com/YTM-Silicone-Earhook-Earphone-9MM-13MM/dp/B08T8CHJNP/ref=sr_1_4226?qid=1679128946&s=electronics&sr=1-4226,4.5,4
16088,American Eagle Men Blue Original Bootcut Jean,men's clothing,Jeans,https://m.media-amazon.com/images/I/61p3MMkqfwL._AC_UL320_.jpg,https://www.amazon.com/American-Eagle-Blue-Original-Bootcut/dp/B0BLZ7MVSC/ref=sr_1_16093?qid=1679142364&s=apparel&sr=1-16093,,
6138,AV2 Women's Rayon Empire Kurti,women's clothing,Clothing,https://m.media-amazon.com/images/I/61oJvLoJ4yL._AC_UL320_.jpg,https://www.amazon.com/AV2-Women-Maternity-Feeding-XX-Large/dp/B098SYKWZV/ref=sr_1_6147?qid=1679152961&s=apparel&sr=1-6147,3.8,399
2531,Jockey|Style CB08|Boys Super Combed Cotton Round Neck Half Sleeved Regular Fit Printed Striped T-Shirt,men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/91xVY0HUECS._AC_UL320_.jpg,https://www.amazon.com/Jockey-Plain-Regular-T-Shirt-CB08_Assorted/dp/B08JQGQPKV/ref=sr_1_2540?qid=1679139980&s=apparel&sr=1-2540,3.7,6
1066,Jabra Evolve 40 MS Wired Bluetooth On Ear Headphone with Mic (Black),"tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/61apHvYK6GL._AC_UL320_.jpg,https://www.amazon.com/Jabra-Evolve-Optimized-Duo-Connector/dp/B00ODRSGX4/ref=sr_1_1070_mod_primary_new?qid=1679128745&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1070,4.4,"2,114"
11601,KLEIO faux leather 22 Cms Duffle Bag(HO7005KL_Pink),accessories,Bags & Luggage,https://m.media-amazon.com/images/I/61tjUkYcZPL._AC_UL320_.jpg,https://www.amazon.com/KLEIO-Unisex-Quilted-Weekend-HO7005KL-PI_Pink/dp/B08D7QS6QX/ref=sr_1_11610_mod_primary_new?qid=1679144276&s=luggage&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-11610,4.4,24
176,Yellow Chimes Bracelet for Women and Girls | Fashion Silver Hanging Charm Bracelets for Women and Girls | Heart Shape Silv...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/I/61-50mkASXL._AC_UL320_.jpg,https://www.amazon.com/Yellow-Chimes-Charms-Bracelet-YCFJBR-HRT067-SL/dp/B06XZ7NNSR/ref=sr_1_185?qid=1679159933&s=jewelry&sr=1-185,3.9,"2,997"
8492,"Shopnet Wireless Bluetooth Speaker TG113 For Asus Memo Pad ME172V, Asus Memo Pad Smart 10, Asus P320, Asus P 320, Asus P55...","tv, audio & cameras",Speakers,https://m.media-amazon.com/images/I/51uEPldT42L._AC_UL320_.jpg,https://www.amazon.com/Shopnet-Bluetooth-Speaker-Supported-Waterproof/dp/B0BY8SM59J/ref=sr_1_8499?qid=1679129824&s=electronics&sr=1-8499,,
322,"boAt Rockerz 450 Superman Edition Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear C...","tv, audio & cameras",Headphones,https://m.media-amazon.com/images/I/61bIhE2waxL._AC_UL320_.jpg,https://www.amazon.com/boAt-Rockerz-450-Headphones-Integrated/dp/B0BLGV4SX4/ref=sr_1_326?qid=1679128690&s=electronics&sr=1-326,4.1,"111,019"
105,IIK COLLECTION Analog Women's Watch Stainless Steel Dial Wrist Watches for Women Stylish Belt Ladies Watch - Water Resista...,accessories,Watches,https://m.media-amazon.com/images/I/61Ls2WUoePL._AC_UL320_.jpg,https://www.amazon.com/Collection-Watches-Analogue-Silver-Womens/dp/B01N2QSEE1/ref=sr_1_110?qid=1679155586&s=watches&sr=1-110,3.9,"3,336"
1453,RIVERLINE - Mens Mid-Rise Skinny Fit Jeans,men's clothing,Jeans,https://m.media-amazon.com/images/I/81-BX9gQ86L._AC_UL320_.jpg,https://www.amazon.com/RIVERLINE-Mens-Mid-Rise-Skinny-Jeans/dp/B09TRN53RV/ref=sr_1_1458?qid=1679141712&s=apparel&sr=1-1458,,
4135,Funk For Hire Women Match Stick Printed Navy Canvas Square Wallet,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71NTp1srqhL._AC_UL320_.jpg,https://www.amazon.com/Funk-Hire-Printed-Canvas-Square/dp/B083SLXB95/ref=sr_1_4140?qid=1679158730&s=shoes&sr=1-4140,4.1,65
